E472,0.184215,0.540074,0.000000,0.000000,0.000000,0.000000,0.166142,0.046532,0.910982,0.913855,1.000000,1.000000,0.338360,0.925982,3.269688
L749,0.063387,0.511643,0.036293,0.000000,0.000000,0.000000,0.046422,0.007656,0.937235,0.996295,0.990590,1.000000,0.292706,0.934469,3.333311
A013,0.066768,0.524154,0.000000,0.000000,0.000000,0.000000,0.011138,0.000874,0.949332,1.000000,1.000000,1.000000,0.290915,0.944536,3.289909
R903,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000267,0.949332,1.000000,1.000000,1.000000,0.284480,0.948012,3.306024
C368,0.000000,0.502042,0.000000,0.000000,0.000000,0.000000,0.072250,0.011863,0.819653,0.945382,1.000000,1.000000,0.294305,0.935337,3.269106
B091,0.000000,0.489210,0.000000,0.000000,0.000000,0.000000,0.078342,0.015159,0.949332,0.931792,1.000000,1.000000,0.308472,0.937529,3.379583
C308,0.000000,0.481528,0.000000,0.000000,0.000000,0.000000,0.101847,0.010533,0.949332,0.898232,0.935375,1.000000,0.280823,0.918008,3.294729
B093,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.128216,0.017360,0.949332,0.795377,1.000000,1.000000,0.356940,0.943984,3.312537
B092,0.000000,0.309606,0.000000,0.000000,0.000000,0.000000,0.071919,0.018843,0.949332,0.870797,1.000000,1.000000,0.294817,0.948749,3.460608
H652,0.043189,0.453464,0.000000,0.000000,0.000000,0.000000,0.033739,0.004103,0.919364,0.997475,1.000000,1.000000,0.298038,0.943944,3.357150
C411,0.214932,0.601131,0.000000,0.000000,0.000000,0.000000,0.146040,0.020546,0.934419,0.987438,1.000000,1.000000,0.362476,0.935203,3.264328
N79,0.000000,0.519584,0.000000,0.000000,0.000000,0.000000,0.003765,0.007097,0.949332,1.000000,1.000000,1.000000,0.287250,0.955158,3.345013
C231,0.060239,0.433871,0.000000,0.000000,0.000000,0.000000,0.161518,0.017574,0.936792,0.862677,0.982116,1.000000,0.349218,0.932268,3.391465
F551,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.074686,0.054606,0.949332,1.000000,1.000000,1.000000,0.329244,0.944202,3.427437
F553,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.023744,0.008101,0.949332,0.658962,1.000000,1.000000,0.295260,0.941517,3.088041
H631,0.250538,0.586850,0.000000,0.000000,0.000000,0.000000,0.036289,0.006608,0.945855,0.994143,1.000000,1.000000,0.296051,0.945295,3.133468
M77,0.152684,0.580635,0.000000,0.000000,0.000000,0.000000,0.026713,0.007055,0.932382,0.996430,1.000000,1.000000,0.292844,0.951767,3.195623
S943,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947422,3.307390
M75,0.085184,0.534834,0.000000,0.000000,0.000000,0.000000,0.041244,0.005676,0.943422,0.970127,0.974708,1.000000,0.298005,0.944193,3.255254
M78,0.000000,0.414392,0.000000,0.000000,0.000000,0.000000,0.015390,0.006001,0.949332,1.000000,1.000000,1.000000,0.295902,0.953833,3.432905
A011,0.000000,0.461136,0.000000,0.000000,0.000000,0.000000,0.029742,0.001706,0.949332,0.995550,1.000000,1.000000,0.295610,0.945517,3.397372
A012,0.102617,0.570657,0.000000,0.000000,0.000000,0.000000,0.049267,0.003470,0.949332,1.000000,1.000000,1.000000,0.315596,0.942849,3.276600
C291,0.000000,0.395664,0.000000,0.000000,0.000000,0.000000,0.424853,0.073190,0.949332,1.000000,1.000000,1.000000,0.356894,0.879028,3.776882
C13,0.048782,0.413538,0.000000,0.000000,0.000000,0.000000,0.123454,0.016379,0.947639,0.971485,1.000000,1.000000,0.328425,0.928333,3.466711
C19,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.329901,0.019541,0.949332,0.400194,1.000000,1.000000,0.460537,0.918314,3.231543
C18,0.030834,0.485536,0.000000,0.000000,0.000000,0.000000,0.173629,0.021672,0.931148,0.931520,0.990846,1.000000,0.320216,0.919962,3.409016
H639,0.066683,0.543834,0.000000,0.000000,0.000000,0.000000,0.051188,0.005643,0.942392,0.987009,0.934009,1.000000,0.307111,0.945275,3.258649
C135,0.558541,0.656409,0.000000,0.000000,0.000000,0.000000,0.155289,0.023446,0.917024,0.978228,1.000000,1.000000,0.354955,0.929679,2.959767
H637,0.124379,0.549987,0.000000,0.000000,0.000000,0.000000,0.042745,0.005696,0.934373,0.994184,0.953223,1.000000,0.297463,0.940540,3.209899
H636,0.123732,0.553651,0.000000,0.000000,0.000000,0.000000,0.077360,0.009494,0.944563,0.993973,0.977550,1.000000,0.293190,0.935101,3.252748
H635,0.164283,0.517345,0.000000,0.000000,0.000000,0.000000,0.045118,0.007803,0.932232,0.995199,0.975610,1.000000,0.298240,0.940870,3.223888
H634,0.299446,0.603248,0.000000,0.000000,0.000000,0.000000,0.051475,0.005122,0.931149,0.991248,0.955539,1.000000,0.301475,0.937857,3.050837
C17,0.000000,0.224009,0.000000,0.000000,0.000000,0.000000,0.072858,0.013614,0.949332,1.000000,1.000000,1.000000,0.279048,0.908844,3.571204
C16,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.041172,0.949332,1.000000,1.000000,1.000000,0.275376,0.792273,3.217497
C15,0.000000,0.282519,0.000000,0.000000,0.000000,0.000000,0.066155,0.008335,0.949332,1.000000,1.000000,1.000000,0.283033,0.927028,3.536688
C14,0.000000,0.357849,0.000000,0.000000,0.000000,0.000000,0.173108,0.036213,0.949332,1.000000,1.000000,1.000000,0.167944,0.900693,3.478172
C333,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.222332,0.019507,0.949332,1.000000,1.000000,1.000000,0.396761,0.899707,3.524271
C332,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.171283,0.027134,0.949332,0.589969,1.000000,1.000000,0.371520,0.926865,3.201746
C331,0.898024,1.000000,0.000000,0.000000,0.000000,0.000000,0.202785,0.042298,0.949332,0.947504,1.000000,1.000000,0.326970,0.916625,2.491064
C136,0.334583,0.516644,0.000000,0.000000,0.000000,0.000000,0.231423,0.021234,0.949332,0.921769,1.000000,1.000000,0.333612,0.876346,3.201777
C335,0.000000,0.473641,0.000000,0.000000,0.000000,0.000000,0.279021,0.025908,0.949332,0.562487,1.000000,1.000000,0.359822,0.891942,3.282051
C319,0.000000,0.460849,0.000000,0.000000,0.000000,0.000000,0.148702,0.019370,0.949332,0.914062,1.000000,1.000000,0.356587,0.940509,3.476939
H633,0.133731,0.545208,0.000000,0.000000,0.000000,0.000000,0.051457,0.006081,0.926135,0.996650,0.773109,1.000000,0.290812,0.934415,3.071228
C139,0.000000,0.419997,0.000000,0.000000,0.000000,0.000000,0.141128,0.014718,0.942335,0.952850,1.000000,1.000000,0.332920,0.932762,3.497654
H632,0.136460,0.544604,0.000000,0.000000,0.000000,0.000000,0.059963,0.006571,0.933236,1.000000,0.991897,1.000000,0.311073,0.940580,3.258754
K72,0.131262,0.555881,0.011562,0.000000,0.000000,0.000000,0.306964,0.087184,0.904143,0.992328,1.000000,1.000000,0.366631,0.869992,3.465472
F543,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.249787,0.025679,0.949332,1.000000,1.000000,1.000000,0.363093,0.902493,3.526233
F542,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.299106,0.055998,0.949332,1.000000,1.000000,1.000000,0.352611,0.859125,3.544653
F541,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.248714,0.008659,0.949332,1.000000,1.000000,1.000000,0.349182,0.919760,3.515707
Q871,0.000000,0.535491,0.000000,0.000000,0.000000,0.000000,0.004015,0.000163,0.949332,1.000000,1.000000,1.000000,0.288266,0.946213,3.323213
C422,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.143933,0.009291,0.938277,0.795128,1.000000,1.000000,0.307154,0.921076,3.258000
C421,0.000000,0.457644,0.000000,0.000000,0.000000,0.000000,0.108345,0.009685,0.949332,0.926108,1.000000,1.000000,0.288709,0.929972,3.396076
R91,0.359536,0.712502,0.000000,0.000000,0.000000,0.000000,0.013166,0.002353,0.886962,0.978985,1.000000,1.000000,0.279350,0.946602,2.882414
B101,0.078216,0.398115,0.000000,0.000000,0.000000,0.000000,0.042643,0.006980,0.946618,0.981710,1.000000,1.000000,0.298305,0.943631,3.388256
C223,0.076274,0.553656,0.000000,0.000000,0.000000,0.000000,0.130961,0.019937,0.944040,0.830610,1.000000,1.000000,0.295675,0.919958,3.222322
C222,0.250051,0.553631,0.000000,0.000000,0.000000,0.000000,0.410004,0.037243,0.940655,0.503009,1.000000,1.000000,0.418841,0.854872,3.114958
F56,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.031550,0.949332,1.000000,1.000000,1.000000,0.257472,0.939454,3.302965
F57,0.274985,0.620465,0.000000,0.000000,0.000000,0.000000,0.053256,0.010285,0.949332,0.996785,0.853028,1.000000,0.286224,0.935232,2.991924
F54,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947684,3.307577
F55,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.038769,0.024567,0.949332,1.000000,1.000000,1.000000,0.313408,0.970923,3.388101
F52,0.099566,0.513323,0.000000,0.000000,0.000000,0.000000,0.136789,0.035497,0.947029,0.996120,1.000000,1.000000,0.298308,0.912919,3.366981
F53,0.000000,0.512527,0.000000,0.000000,0.000000,0.000000,0.125753,0.122002,0.936414,0.978236,1.000000,1.000000,0.326863,0.842510,3.442321
F51,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.052099,0.013967,0.949332,1.000000,1.000000,1.000000,0.315812,0.934412,3.365688
C263,0.000000,0.422908,0.000000,0.000000,0.000000,0.000000,0.207103,0.037797,0.949332,0.861643,1.000000,1.000000,0.301061,0.914002,3.462879
F58,0.000000,0.324394,0.000000,0.000000,0.000000,0.000000,0.031666,0.004219,0.931324,1.000000,1.000000,1.000000,0.291159,0.943672,3.484033
F59,0.617970,0.758394,0.176913,0.000000,0.000000,0.000000,0.036458,0.009192,0.960041,1.000000,1.000000,1.000000,0.301455,0.927531,2.882303
C26,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947684,3.307577
D46,0.187689,0.512170,0.000000,0.000000,0.000000,0.000000,0.022909,0.008077,0.949332,0.846407,1.000000,1.000000,0.289309,0.941776,3.112822
D45,0.000000,0.486468,0.000000,0.000000,0.000000,0.000000,0.064351,0.031608,0.949332,1.000000,1.000000,1.000000,0.316056,0.966820,3.458357
D44,0.383021,0.638248,0.000000,0.000000,0.000000,0.000000,0.068569,0.034942,0.922751,0.955219,1.000000,1.000000,0.301961,0.879078,2.958037
C141,0.000000,0.174594,0.000000,0.000000,0.000000,0.000000,0.112750,0.011829,0.949332,1.000000,1.000000,1.000000,0.307346,0.921308,3.662837
C142,0.000000,0.332301,0.000000,0.000000,0.000000,0.000000,0.122295,0.016426,0.902967,0.921888,1.000000,1.000000,0.351417,0.940285,3.516412
C143,0.425070,0.600570,0.000000,0.000000,0.000000,0.000000,0.169489,0.020569,0.934584,0.975153,1.000000,1.000000,0.344115,0.937168,3.111028
C412,0.634142,0.833818,0.000000,0.000000,0.000000,0.000000,0.056763,0.015343,0.949332,0.962934,1.000000,1.000000,0.291594,0.940923,2.677806
C145,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.301083,0.059100,0.949332,1.000000,1.000000,1.000000,0.310395,0.951240,3.265107
C146,0.000000,0.450129,0.000000,0.000000,0.000000,0.000000,0.122027,0.015521,0.916817,0.917831,1.000000,1.000000,0.323909,0.923296,3.406623
L742,0.000000,0.508671,0.000000,0.000000,0.000000,0.000000,0.008285,0.000862,0.949332,1.000000,1.000000,1.000000,0.288927,0.947210,3.347103
A02,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.030015,0.008778,0.949332,1.000000,1.000000,1.000000,0.302439,0.959079,3.354275
C149,0.000000,0.394059,0.000000,0.000000,0.000000,0.000000,0.124619,0.013925,0.939307,0.932439,1.000000,1.000000,0.319175,0.925576,3.472131
A01,0.000000,0.489718,0.000000,0.000000,0.000000,0.000000,0.016487,0.001091,0.949332,1.000000,1.000000,1.000000,0.293805,0.946790,3.369847
A04,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947684,3.307577
A05,0.000000,0.449950,0.000000,0.000000,0.000000,0.000000,0.009551,0.001676,0.949332,0.972565,1.000000,1.000000,0.287572,0.946005,3.369107
C171,0.000000,0.488075,0.000000,0.000000,0.000000,0.000000,0.207212,0.045111,0.949332,0.710827,1.000000,1.000000,0.272075,0.923562,3.300032
C251,0.619435,0.895751,0.000000,0.000000,0.000000,0.000000,0.241947,0.030343,0.906351,0.710354,1.000000,1.000000,0.397768,0.921987,2.638261
N792,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.001300,0.000951,0.949332,1.000000,1.000000,1.000000,0.283301,0.944592,3.304156
N80,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947684,3.307577
