H659,11,0,0,0,181,1239,5,134984
H631,0,0,0,0,112,749,0,73016
H632,6,0,0,0,249,1929,4,134056
H633,10,0,0,0,563,3205,6,191507
H634,1,0,0,0,115,588,1,48864
H635,0,0,0,0,76,719,4,44539
H636,2,0,0,0,2691,11463,18,532260
H637,14,0,0,0,826,5407,15,441227
H639,2,0,0,0,242,1489,2,164605
F601,1,0,0,0,4,706,0,12525
F603,0,0,0,0,4,85,0,5962
F551,0,0,0,0,0,41,0,598
F553,0,0,0,0,1,11,0,627
F523,1,0,0,0,25,527,1,15951
F541,0,0,0,0,14,38,0,1257
F542,0,0,0,0,124,789,0,6570
F543,0,0,0,0,39,232,0,3278
F513,0,0,0,0,1,19,0,1223
E472,0,0,0,0,373,4855,4,59580
D441,0,0,0,0,75,1550,1,39719
C421,0,0,0,0,202,1210,1,46304
C422,1,0,0,0,44,335,0,11481
C411,1,0,0,0,48,555,0,17022
C412,0,0,0,0,11,142,0,5769
C414,0,0,0,0,79,227,0,5290
C415,0,0,0,0,8,80,0,2207
C401,0,0,0,0,94,546,0,7797
C403,0,0,0,0,21,109,0,1973
C404,0,0,0,0,24,577,0,6087
C405,1,0,0,0,107,899,0,10398
C406,0,0,0,0,137,1585,0,31285
C407,0,0,0,0,34,398,1,4233
C391,0,0,0,0,127,880,1,14826
C392,0,0,0,0,225,2251,0,48809
C393,0,0,0,0,182,2782,1,21842
C395,0,0,0,0,284,1156,0,18631
C396,0,0,0,0,65,295,2,6099
C397,0,0,0,0,301,1254,2,21426
C399,0,0,0,0,49,279,0,9581
C371,1,0,0,0,16,262,0,3790
C372,0,0,0,0,580,4147,3,79264
C373,0,0,0,0,279,531,0,8949
C374,0,0,0,0,73,475,1,6898
C375,0,0,0,0,215,833,0,13846
C376,0,0,0,0,10,38,0,577
C379,0,0,0,0,13,84,0,2825
C361,0,0,0,0,123,1628,0,24487
C362,1,0,0,0,222,1525,0,40248
C363,0,0,0,0,22,174,1,4832
C364,0,0,0,0,33,484,0,9187
C365,0,0,0,0,117,569,1,11441
C366,0,0,0,0,42,322,0,11670
C367,0,0,0,0,111,413,0,11066
C368,2,0,0,0,41,197,0,7830
C369,0,0,0,0,128,1025,2,26448
C351,0,0,0,0,76,750,0,10204
C352,0,0,0,0,180,1367,0,38541
C354,1,0,0,0,223,1427,0,33881
C355,0,0,0,0,200,1076,0,16684
C357,0,0,0,0,418,1522,0,37446
C358,0,0,0,0,298,1823,0,79338
C359,0,0,0,0,282,2196,0,34230
C341,1,0,0,0,793,3193,4,65751
C342,0,0,0,0,118,784,0,26497
C343,0,0,0,0,48,325,0,7024
C345,0,0,0,0,154,1120,1,24508
C347,0,0,0,0,27,88,0,1671
C348,0,0,0,0,169,676,0,19657
C349,0,0,0,0,74,873,0,29124
C331,0,0,0,0,80,684,0,8147
C332,0,0,0,0,4,105,0,1043
C333,0,0,0,0,8,104,0,1674
C335,0,0,0,0,136,1053,0,15151
C308,0,0,0,0,104,511,0,16810
C291,0,0,0,0,28,324,0,2557
C311,0,0,0,0,171,1425,0,17432
C312,0,0,0,0,330,3823,1,57624
C313,0,0,0,0,315,2820,3,112088
C314,0,0,0,0,194,1390,1,21813
C315,0,0,0,0,47,408,0,12732
C316,0,0,0,0,25,376,2,13766
C319,0,0,0,0,59,587,1,17419
C281,0,0,0,0,11,50,0,1227
C282,0,0,0,0,173,635,0,5143
C251,1,0,0,0,29,291,0,5906
C231,0,0,0,0,323,1870,3,60738
C261,1,0,0,0,200,1543,1,20139
C262,0,0,0,0,156,679,0,12832
C263,0,0,0,0,33,259,0,3091
C264,0,0,0,0,96,863,0,21323
C265,0,0,0,0,59,471,0,8917
C266,0,0,0,0,252,1655,0,40881
C267,1,0,0,0,43,298,0,11588
C241,0,0,0,0,98,443,0,7816
C242,0,0,0,0,91,299,0,6797
C243,0,0,0,0,11,28,0,1911
C245,0,0,0,0,12,33,0,1256
C222,0,0,0,0,269,1799,0,14629
C223,1,0,0,0,434,2169,1,47971
C201,0,0,0,0,54,218,2,25980
C202,0,0,0,0,345,1094,3,22491
C203,0,0,0,0,150,733,1,20329
C192,0,0,0,0,422,2852,0,37285
C193,0,0,0,0,10,194,0,4892
C194,0,0,0,0,9,244,0,2288
C171,0,0,0,0,610,3926,3,55464
C172,0,0,0,0,59,464,0,6474
C174,0,0,0,0,47,928,0,8788
C175,1,0,0,0,426,1194,1,36618
C176,1,0,0,0,350,2345,0,40490
C152,0,0,0,0,81,671,1,15918
C153,0,0,0,0,63,437,0,14834
B101,0,0,0,0,95,554,3,46777
B109,0,0,0,0,15,112,0,5735
C141,0,0,0,0,114,428,2,13863
C142,0,0,0,0,8,132,0,5475
C143,0,0,0,0,42,258,1,8607
C145,0,0,0,0,76,324,1,3656
C146,0,0,0,0,34,275,0,7807
C149,0,0,0,0,70,438,2,12663
C135,1,0,0,0,92,874,4,19647
C136,0,0,0,0,182,1092,1,10935
C139,0,0,0,0,98,482,3,18144
B091,0,0,0,0,6,201,0,6270
B092,0,0,0,0,6,40,0,1655
B093,0,0,0,0,2,23,0,1045
A051,0,0,0,0,23,163,1,43310
A053,0,0,0,0,0,17,0,11882
A021,0,0,0,0,33,176,1,38224
A022,0,0,0,0,1,13,0,997
A041,0,0,0,0,9,110,0,8165
A042,0,0,0,0,21,61,0,27199
A011,0,0,0,0,18,141,0,48051
A012,0,0,0,0,85,471,2,71311
A013,0,0,0,0,24,279,2,54799
