P849,0,0,0,0,84,290,0,82134
O831,1,0,0,0,64,211,3,45051
O832,0,0,0,0,41,116,0,20799
N813,0,0,0,0,38,180,1,11743
N801,0,0,0,0,1,8,0,3094
N802,0,0,0,0,36,190,0,15105
N792,0,0,0,0,1,15,0,11449
M781,0,0,0,0,3,25,0,2239
M767,1,0,0,0,87,509,5,64916
F621,1,0,0,0,150,329,1,55999
L741,0,0,0,0,872,3974,5,187410
L742,0,0,0,0,15,32,0,26952
L743,1,0,0,0,344,1317,5,200615
L749,2,0,0,0,360,1218,2,115450
L731,0,0,0,0,190,890,2,43114
L732,0,0,0,0,5,5,0,1453
H651,9,0,0,0,405,2788,4,127993
H652,0,0,0,0,192,479,1,84720
H653,3,0,0,0,171,554,5,99777
H654,0,0,0,0,105,443,2,55432
H655,1,0,0,0,57,281,2,93674
H656,1,0,0,0,677,2121,2,141863
H657,10,0,0,0,268,743,3,153904
H658,0,0,0,0,325,877,8,129283
H659,0,0,0,0,292,984,5,134998
H631,0,0,0,0,178,665,5,73023
H632,0,0,0,0,540,1214,5,134069
H633,0,0,0,0,662,1605,7,191526
H634,0,0,0,0,169,345,4,48877
H635,0,0,0,0,135,479,2,44545
H636,0,0,0,0,2766,6964,18,532296
H637,0,0,0,0,1267,3464,15,441271
H639,0,0,0,0,566,1280,3,164614
F601,2,0,0,0,18,399,0,12525
F603,0,0,0,0,6,27,0,5962
F551,0,0,0,0,3,45,0,598
F553,0,0,0,0,1,7,0,627
F523,0,0,0,0,39,311,0,15951
F541,0,0,0,0,21,15,0,1257
F542,0,0,0,0,132,507,0,6570
F543,0,0,0,0,55,116,0,3278
F513,0,0,0,0,3,10,0,1223
E472,0,0,0,0,665,3821,3,59588
D441,0,0,0,0,102,416,0,39724
C421,0,0,0,0,337,618,0,46306
C422,0,0,0,0,111,147,0,11481
C411,0,0,0,0,167,482,1,17024
C412,0,0,0,0,22,122,1,5770
C414,0,0,0,0,60,120,0,5290
C415,0,0,0,0,24,70,0,2207
C401,0,0,0,0,59,274,0,7797
C403,0,0,0,0,13,186,0,1973
C404,0,0,0,0,51,200,0,6088
C405,0,0,0,0,139,452,0,10398
C406,0,0,0,0,456,1140,0,31288
C407,0,0,0,0,81,158,0,4233
C391,0,0,0,0,424,545,1,14828
C392,0,0,0,0,496,1647,0,48809
C393,0,0,0,0,246,933,1,21844
C395,0,0,0,0,298,578,0,18631
C396,0,0,0,0,92,207,0,6099
C397,0,0,0,0,402,673,0,21426
C399,0,0,0,0,57,199,1,9582
C371,0,0,0,0,45,123,0,3790
C372,0,0,0,0,1020,2873,1,79268
C373,0,0,0,0,157,592,0,8949
C374,0,0,0,0,107,334,0,6898
C375,0,0,0,0,262,481,0,13846
C376,0,0,0,0,2,18,0,577
C379,0,0,0,0,22,58,0,2825
C361,0,0,0,0,912,1448,0,24491
C362,0,0,0,0,276,968,0,40249
C363,0,0,0,0,27,94,1,4834
C364,0,0,0,0,103,460,0,9187
C365,0,0,0,0,94,303,1,11442
C366,0,0,0,0,105,236,0,11670
C367,0,0,0,0,97,271,0,11067
C368,0,0,0,0,38,128,0,7830
C369,0,0,0,0,244,802,1,26450
C351,0,0,0,0,161,657,0,10206
C352,0,0,0,0,284,1580,0,38542
C354,0,0,0,0,269,892,0,33882
C355,0,0,0,0,328,630,2,16688
C357,0,0,0,0,354,1104,0,37446
C358,0,0,0,0,396,1253,0,79340
C359,0,0,0,0,462,1264,1,34231
C341,0,0,0,0,685,2103,2,65755
C342,0,0,0,0,208,537,1,26498
C343,0,0,0,0,70,289,0,7025
C345,0,0,0,0,229,511,2,24510
C347,0,0,0,0,18,58,0,1671
C348,0,0,0,0,158,323,0,19659
C349,0,0,0,0,146,513,0,29126
C331,0,0,0,0,111,475,2,8149
C332,0,0,0,0,12,39,0,1043
C333,0,0,0,0,25,45,0,1674
C335,0,0,0,0,284,541,0,15153
C308,0,0,0,0,115,244,0,16810
C291,0,0,0,0,73,258,0,2558
C311,0,0,0,0,208,1195,1,17433
C312,0,0,0,0,553,3049,0,57626
C313,0,0,0,0,611,1982,2,112096
C314,0,0,0,0,386,988,0,21814
C315,0,0,0,0,79,383,0,12735
C316,0,0,0,0,111,389,0,13766
C319,0,0,0,0,174,465,0,17420
C281,0,0,0,0,17,49,0,1227
C282,0,0,0,0,168,329,0,5143
C251,0,0,0,0,96,247,1,5907
C231,0,0,0,0,659,1471,1,60741
C261,0,0,0,0,463,925,0,20141
C262,0,0,0,0,167,637,0,12835
C263,0,0,0,0,43,161,0,3091
C264,0,0,0,0,154,526,1,21326
C265,0,0,0,0,76,397,0,8918
C266,0,0,0,0,287,1091,2,40885
C267,0,0,0,0,93,225,0,11589
C241,0,0,0,0,95,105,0,7816
C242,0,0,0,0,73,153,0,6797
C243,0,0,0,0,12,21,0,1911
C245,0,0,0,0,13,24,0,1256
C222,0,0,0,0,403,751,1,14633
C223,0,0,0,0,422,1318,1,47972
C201,0,0,0,0,163,204,0,25980
C202,0,0,0,0,430,509,0,22493
C203,0,0,0,0,155,384,1,20332
C192,0,0,0,0,628,1078,0,37285
C193,0,0,0,0,32,40,0,4892
C194,0,0,0,0,15,42,0,2288
C171,0,0,0,0,772,3448,0,55465
C172,0,0,0,0,94,196,0,6474
C174,0,0,0,0,138,427,1,8789
C175,0,0,0,0,317,874,1,36619
C176,0,0,0,0,433,1072,1,40492
C152,0,0,0,0,160,525,2,15921
C153,0,0,0,0,146,268,0,14837
B101,0,0,0,0,134,450,1,46781
B109,0,0,0,0,16,57,0,5736
C141,0,0,0,0,105,226,0,13864
C142,0,0,0,0,45,124,0,5478
C143,0,0,0,0,98,244,1,8608
C145,0,0,0,0,74,298,1,3659
C146,0,0,0,0,64,167,0,7808
C149,0,0,0,0,106,243,0,12663
C135,0,0,0,0,205,635,3,19653
C136,0,0,0,0,170,320,1,10936
C139,0,0,0,0,172,368,0,18144
B091,0,0,0,0,33,131,0,6271
B092,0,0,0,0,8,43,0,1656
B093,0,0,0,0,9,25,0,1045
A051,0,0,0,0,60,100,0,43314
A053,0,0,0,0,9,12,0,11882
A021,0,0,0,0,75,126,1,38229
A022,0,0,0,0,5,5,0,997
A041,0,0,0,0,10,39,0,8165
A042,0,0,0,0,27,52,1,27203
A011,0,0,0,0,96,113,0,48053
A012,0,0,0,0,236,341,2,71314
A013,0,0,0,0,41,66,1,54802
