C354,0,1,1,0,371,1074,0,33881
C355,0,7,0,0,162,1269,1,16684
C357,1,10,1,0,289,1456,1,37445
C358,0,10,0,0,395,1905,5,79333
C359,0,3,0,0,163,1495,5,34229
C341,2,20,0,0,423,3123,2,65744
C342,0,10,0,0,128,606,1,26496
C343,0,2,0,0,36,391,0,7024
C345,0,12,0,0,235,1342,4,24507
C347,0,0,0,0,101,158,0,1671
C348,0,23,0,0,164,1014,1,19657
C349,0,23,0,0,63,737,3,29124
C331,0,1,0,0,26,644,0,8146
C332,0,1,0,0,3,37,0,1043
C333,0,0,0,0,7,77,0,1674
C335,0,15,0,0,172,943,1,15151
C308,0,3,1,0,161,518,1,16808
C291,0,0,0,0,73,275,0,2557
C311,3,16,0,0,49,1459,2,17431
C312,4,12,0,0,205,3263,4,57621
C313,0,24,0,0,240,2412,15,112075
C314,0,12,0,0,154,1323,3,21810
C315,0,4,0,0,49,276,0,12732
C316,0,1,0,0,48,344,1,13764
C319,0,4,0,0,48,411,1,17417
C281,0,1,0,0,6,64,0,1227
C282,0,5,0,0,102,539,0,5142
C251,0,3,0,0,50,368,0,5906
C231,3,24,0,0,298,1977,7,60724
C261,1,7,0,0,85,1254,1,20137
C262,1,4,0,0,22,620,0,12831
C263,0,1,0,0,4,200,1,3091
C264,2,24,0,0,123,775,3,21322
C265,0,10,0,0,35,467,1,8916
C266,0,13,0,0,122,1303,5,40878
C267,1,8,0,0,136,468,0,11588
C241,1,1,0,0,163,372,0,7815
C242,0,2,0,0,107,361,0,6797
C243,0,2,1,0,11,73,0,1911
C245,0,0,0,0,19,38,0,1256
C222,1,16,0,0,147,1097,1,14628
C223,0,18,0,0,271,2212,3,47969
C201,0,1,0,0,31,250,6,25975
C202,1,4,0,0,128,914,3,22486
C203,2,7,0,0,124,891,1,20325
C192,0,7,2,0,721,3383,3,37283
C193,0,0,0,0,14,33,1,4892
C194,0,0,0,0,35,82,0,2288
C171,0,42,0,0,639,4038,2,55458
C172,0,7,0,0,72,446,0,6474
C174,0,4,0,0,201,563,0,8787
C175,0,10,1,0,376,1353,5,36616
C176,1,18,1,0,617,1904,1,40487
C152,0,0,0,0,72,622,5,15912
C153,1,0,0,0,41,395,2,14827
B101,0,3,0,0,59,481,6,46763
B109,0,0,0,0,3,61,1,5732
C141,0,0,0,0,88,472,8,13859
C142,1,0,0,0,16,175,0,5475
C143,0,0,0,0,84,229,0,8603
C145,0,0,0,0,70,300,6,3653
C146,2,2,0,0,17,304,1,7807
C149,0,4,0,0,37,371,2,12660
C135,2,0,0,0,41,696,1,19641
C136,0,1,0,0,100,592,2,10931
C139,1,1,0,0,66,386,1,18139
B091,0,2,0,0,8,130,0,6270
B092,0,0,0,0,3,35,0,1655
B093,0,1,0,0,0,10,0,1045
A051,0,1,0,0,8,143,2,43308
A053,0,0,0,0,0,23,1,11882
A021,0,0,0,0,52,199,1,38218
A022,0,0,0,0,3,5,0,997
A041,0,0,0,0,10,54,0,8165
A042,0,0,0,0,11,86,1,27193
A011,0,0,0,0,187,153,4,48046
A012,0,0,0,0,41,397,0,71305
A013,0,0,0,0,28,145,1,54793
